3217895783, 10, 1, 0
3471858189, 10, 1, 0
1204538468, 10, 3, 0
1504525286, 10, 3, 94
3007107812, 10, 3, 0
3217895783, 10, 3, 99
1504525286, 10, 7, 99
3007107812, 10, 7, 99
1906881742, 11, 1, 0
3217895783, 11, 1, 0
1204538468, 11, 3, 84
1504525286, 11, 3, 0
3217895783, 11, 3, 99
944326584, 11, 3, 0
2760261320, 11, 5, 0
1204538468, 12, 1, 99
1906881742, 12, 1, 0
3217895783, 12, 1, 0
1204538468, 12, 3, 83
1504525286, 12, 3, 93
3217895783, 12, 3, 99
3217895783, 13, 1, 0
3471858189, 13, 1, 0
1204538468, 13, 3, 82
1504525286, 13, 3, 93
1906881742, 13, 3, 99
3217895783, 13, 3, 99
1204538468, 14, 1, 0
3217895783, 14, 1, 0
3471858189, 14, 1, 0
1204538468, 14, 3, 82
1504525286, 14, 3, 94
1906881742, 14, 3, 99
3217895783, 14, 3, 99
3217895783, 15, 1, 0
1204538468, 15, 3, 82
1504525286, 15, 3, 94
3217895783, 15, 3, 99
3007107812, 15, 7, 99
1204538468, 16, 3, 82
1504525286, 16, 3, 95
3217895783, 16, 3, 99
3471858189, 17, 1, 0
1204538468, 17, 3, 83
1504525286, 17, 3, 95
975877749, 17, 6, 0
3471858189, 18, 1, 0
1204538468, 18, 3, 84
1504525286, 18, 3, 0
3007107812, 18, 3, 99
3368667469, 18, 4, 0
3368667469, 18, 6, 0
3368667469, 18, 7, 0
1204538468, 19, 3, 82
1504525286, 19, 3, 0
3395615331, 19, 4, 0
3395615331, 19, 6, 0
3007107812, 2, 1, 0
1204538468, 2, 2, 0
3007107812, 2, 2, 0
325025771, 2, 2, 0
325025771, 2, 4, 0
3436313223, 2, 4, 0
3471858189, 2, 4, 0
3686083451, 2, 4, 0
3745528879, 2, 4, 0
1204538468, 2, 6, 0
2228588998, 2, 6, 0
3217895783, 2, 6, 0
325025771, 2, 6, 0
3436313223, 2, 6, 0
3471858189, 2, 6, 0
3686083451, 2, 6, 0
3745528879, 2, 6, 0
914490513, 2, 6, 0
1204538468, 2, 7, 0
3007107812, 2, 7, 0
325025771, 2, 7, 0
3436313223, 2, 7, 0
3471858189, 2, 7, 0
1514220152, 20, 1, 0
1906881742, 20, 1, 0
1204538468, 20, 3, 84
1424130266, 20, 3, 0
1504525286, 20, 3, 0
1906881742, 20, 3, 99
1514220152, 20, 4, 0
1514220152, 21, 1, 0
904395588, 21, 1, 0
1204538468, 21, 3, 83
1424130266, 21, 3, 94
1504525286, 21, 3, 0
1906881742, 21, 3, 99
1514220152, 21, 6, 0
2912718818, 22, 1, 0
904395588, 22, 1, 0
1204538468, 22, 3, 82
1424130266, 22, 3, 94
1504525286, 22, 3, 0
2912718818, 22, 4, 0
1514220152, 22, 6, 0
2912718818, 22, 6, 0
904395588, 22, 6, 0
2760261320, 23, 1, 0
2912718818, 23, 1, 0
904395588, 23, 1, 0
975877749, 23, 2, 0
1204538468, 23, 3, 84
1424130266, 23, 3, 0
1504525286, 23, 3, 95
2760261320, 23, 3, 0
3121141496, 23, 4, 0
1514220152, 23, 5, 0
2912718818, 23, 6, 0
3121141496, 23, 6, 0
975877749, 23, 7, 0
1514220152, 24, 1, 0
2912718818, 24, 1, 0
3361046760, 24, 1, 0
904395588, 24, 1, 0
1514220152, 24, 2, 0
1204538468, 24, 3, 83
1424130266, 24, 3, 0
1504525286, 24, 3, 95
1514220152, 24, 3, 0
2760261320, 24, 3, 0
975877749, 24, 3, 0
2912718818, 24, 6, 0
3361046760, 24, 6, 0
1514220152, 24, 7, 0
3361046760, 24, 7, 0
2912718818, 25, 1, 0
3121141496, 25, 1, 0
3395615331, 25, 1, 0
904395588, 25, 1, 0
975877749, 25, 1, 0
3121141496, 25, 2, 0
3361046760, 25, 2, 0
1504525286, 25, 3, 94
1514220152, 25, 3, 0
2760261320, 25, 3, 0
3121141496, 25, 3, 0
3361046760, 25, 3, 0
2912718818, 25, 6, 0
3345162729, 25, 6, 0
3361046760, 25, 6, 0
3121141496, 25, 7, 0
3345162729, 25, 7, 0
3361046760, 25, 7, 2
2912718818, 26, 1, 0
3345162729, 26, 1, 0
3361046760, 26, 1, 99
904395588, 26, 1, 0
2912718818, 26, 2, 0
3345162729, 26, 2, 0
1514220152, 26, 3, 0
2760261320, 26, 3, 0
2912718818, 26, 3, 0
3121141496, 26, 3, 0
3345162729, 26, 3, 0
3361046760, 26, 3, 83
3395615331, 26, 3, 0
2912718818, 26, 6, 0
74619044, 26, 6, 0
2912718818, 26, 7, 0
3361046760, 26, 7, 1
2522530102, 27, 1, 0
2912718818, 27, 1, 0
3395615331, 27, 1, 0
904395588, 27, 1, 0
2912718818, 27, 2, 0
1514220152, 27, 3, 0
2522530102, 27, 3, 99
2760261320, 27, 3, 0
2912718818, 27, 3, 99
3121141496, 27, 3, 0
3361046760, 27, 3, 82
3395615331, 27, 3, 14
74619044, 27, 3, 99
904395588, 27, 3, 98
3345162729, 27, 4, 0
3361046760, 27, 4, 0
3371584014, 27, 4, 0
74619044, 27, 4, 0
2522530102, 27, 7, 0
3361046760, 27, 7, 0
3371584014, 27, 7, 0
2522530102, 28, 1, 0
2912718818, 28, 1, 0
3395615331, 28, 1, 0
904395588, 28, 1, 0
2912718818, 28, 2, 0
2522530102, 28, 3, 99
2912718818, 28, 3, 99
3121141496, 28, 3, 0
3361046760, 28, 3, 82
3395615331, 28, 3, 14
74619044, 28, 3, 99
904395588, 28, 3, 97
2522530102, 28, 6, 0
3371584014, 28, 6, 0
3395615331, 28, 7, 0
2522530102, 29, 1, 0
2912718818, 29, 1, 0
904395588, 29, 1, 0
2912718818, 29, 2, 0
2522530102, 29, 3, 0
2912718818, 29, 3, 0
3077360081, 29, 3, 0
3345162729, 29, 3, 99
3361046760, 29, 3, 83
3395615331, 29, 3, 0
4280490483, 29, 3, 0
904395588, 29, 3, 0
975877749, 29, 3, 0
3077360081, 29, 4, 0
2522530102, 29, 6, 0
1204538468, 3, 1, 0
1204538468, 3, 3, 0
1906881742, 3, 3, 0
3007107812, 3, 3, 0
1906881742, 3, 4, 0
944326584, 3, 4, 0
1504525286, 3, 6, 0
1906881742, 3, 6, 0
3007107812, 3, 6, 0
3217895783, 3, 6, 0
944326584, 3, 6, 0
1504525286, 3, 7, 0
1906881742, 3, 7, 0
3007107812, 3, 7, 0
3471858189, 3, 7, 1
2522530102, 30, 1, 0
2912718818, 30, 1, 0
904395588, 30, 1, 0
2912718818, 30, 2, 0
1514220152, 30, 3, 0
2522530102, 30, 3, 41
3361046760, 30, 3, 84
4280490483, 30, 3, 0
904395588, 30, 3, 99
3345162729, 30, 4, 0
74619044, 30, 4, 0
2522530102, 30, 6, 0
3077360081, 30, 6, 0
1295802477, 30, 7, 0
2522530102, 31, 1, 0
2912718818, 31, 1, 0
3121141496, 31, 1, 99
904395588, 31, 1, 0
2912718818, 31, 2, 0
1514220152, 31, 3, 0
2522530102, 31, 3, 44
3345162729, 31, 3, 99
3361046760, 31, 3, 86
4280490483, 31, 3, 0
904395588, 31, 3, 98
3345162729, 31, 4, 0
74619044, 31, 4, 0
1295802477, 31, 6, 0
2522530102, 31, 6, 0
1295802477, 31, 7, 0
2522530102, 32, 1, 0
904395588, 32, 1, 0
2522530102, 32, 2, 0
2912718818, 32, 2, 0
1514220152, 32, 3, 0
2522530102, 32, 3, 0
3345162729, 32, 3, 99
3361046760, 32, 3, 83
3371584014, 32, 3, 0
4280490483, 32, 3, 0
904395588, 32, 3, 99
1295802477, 32, 7, 0
2522530102, 33, 1, 0
3371584014, 33, 1, 0
904395588, 33, 1, 0
2522530102, 33, 2, 0
2912718818, 33, 2, 0
3361046760, 33, 3, 87
4280490483, 33, 3, 0
904395588, 33, 3, 99
904395588, 33, 4, 0
3375008165, 33, 6, 0
1295802477, 33, 7, 0
2522530102, 34, 2, 0
2912718818, 34, 2, 0
3345162729, 34, 3, 99
3361046760, 34, 3, 85
1295802477, 34, 4, 0
3375008165, 34, 6, 0
417642446, 34, 6, 0
1295802477, 35, 1, 0
1295802477, 35, 2, 0
2522530102, 35, 2, 0
1295802477, 35, 3, 0
3345162729, 35, 3, 99
3361046760, 35, 3, 86
2522530102, 36, 2, 0
3345162729, 36, 3, 99
3361046760, 36, 3, 0
3361046760, 36, 5, 0
151731897, 36, 6, 0
3119764781, 36, 6, 0
1878641631, 36, 7, 0
2522530102, 37, 2, 0
1295802477, 37, 3, 99
3345162729, 37, 3, 0
2988916517, 37, 4, 0
1878641631, 37, 6, 0
1878641631, 37, 7, 99
1295802477, 38, 1, 99
74619044, 38, 1, 0
2522530102, 38, 2, 0
2988916517, 38, 6, 0
1878641631, 38, 7, 99
2522530102, 39, 2, 0
1355339944, 39, 6, 0
1878641631, 39, 7, 99
1204538468, 4, 1, 0
1906881742, 4, 1, 0
325025771, 4, 1, 0
1204538468, 4, 3, 82
1424130266, 4, 3, 0
325025771, 4, 3, 0
1424130266, 4, 4, 0
1204538468, 4, 5, 0
3007107812, 4, 5, 0
325025771, 4, 5, 0
3217895783, 4, 6, 0
1424130266, 4, 7, 0
3007107812, 4, 7, 0
3471858189, 4, 7, 0
3371584014, 40, 3, 0
2988916517, 40, 4, 0
1355339944, 40, 6, 0
1878641631, 40, 6, 96
2369925062, 40, 6, 0
2803382251, 40, 6, 0
1878641631, 40, 7, 99
2988916517, 41, 4, 0
3295241155, 41, 4, 0
1355339944, 41, 6, 0
1878641631, 41, 6, 97
2369925062, 41, 6, 0
2988916517, 41, 6, 99
1878641631, 41, 7, 99
3295241155, 41, 7, 0
2803382251, 42, 1, 0
1355339944, 42, 6, 0
151731897, 42, 6, 0
1878641631, 42, 6, 0
2988916517, 42, 6, 0
3119764781, 42, 6, 0
3295241155, 42, 6, 0
3375008165, 42, 6, 0
1878641631, 42, 7, 99
2803382251, 43, 6, 0
3834434564, 43, 6, 0
417642446, 43, 6, 0
1878641631, 43, 7, 99
2803382251, 44, 4, 0
3834434564, 44, 6, 89
609591380, 44, 6, 0
1878641631, 44, 7, 99
203194136, 45, 6, 0
3834434564, 45, 6, 89
1161136519, 46, 4, 0
1896924873, 46, 4, 0
609591380, 46, 4, 0
1161136519, 46, 6, 0
3834434564, 46, 6, 90
1878641631, 46, 7, 99
1161136519, 47, 1, 0
1161136519, 47, 2, 0
3119764781, 47, 4, 0
3834434564, 47, 6, 89
1161136519, 47, 7, 0
1878641631, 47, 7, 99
3526406823, 47, 7, 0
218589811, 48, 4, 0
3834434564, 48, 6, 86
1878641631, 48, 7, 99
3526406823, 49, 4, 0
2988916517, 49, 5, 0
1896924873, 49, 6, 0
3834434564, 49, 6, 90
1204538468, 5, 1, 0
1424130266, 5, 1, 0
3471858189, 5, 1, 0
1204538468, 5, 3, 0
1906881742, 5, 3, 99
3436313223, 5, 3, 0
2760261320, 5, 4, 0
1424130266, 5, 6, 0
2760261320, 5, 6, 0
3217895783, 5, 6, 0
3471858189, 5, 6, 0
2760261320, 5, 7, 0
3007107812, 5, 7, 0
3471858189, 5, 7, 0
1161136519, 50, 1, 0
2347155893, 50, 1, 0
3834434564, 50, 6, 89
1161136519, 51, 1, 99
3528943668, 51, 4, 0
218589811, 51, 6, 0
2347155893, 51, 6, 0
3834434564, 51, 6, 90
72660453, 51, 6, 0
3528943668, 51, 7, 0
2347155893, 52, 3, 0
2347155893, 52, 4, 0
3528943668, 52, 6, 0
3834434564, 52, 6, 90
2347155893, 52, 7, 0
3834434564, 53, 6, 89
1204914358, 54, 6, 0
3323106899, 54, 6, 0
3834434564, 54, 6, 91
3316836470, 54, 7, 0
3528943668, 54, 7, 99
2347155893, 55, 3, 0
3997570780, 55, 4, 0
3316836470, 55, 6, 0
3323106899, 55, 6, 15
3316836470, 56, 4, 0
3323106899, 56, 6, 14
2425946942, 57, 1, 0
2347155893, 57, 3, 99
2425946942, 57, 4, 0
3323106899, 57, 6, 0
3997570780, 57, 6, 0
2425946942, 57, 7, 0
3528943668, 57, 7, 99
2425946942, 58, 1, 0
3516384350, 58, 1, 0
2347155893, 58, 3, 99
2425946942, 58, 6, 0
3992232842, 58, 6, 0
2425946942, 58, 7, 4
3516384350, 59, 1, 0
2347155893, 59, 3, 99
3516384350, 59, 3, 0
2928792287, 59, 4, 0
2425946942, 59, 6, 45
3516384350, 59, 6, 0
2425946942, 59, 7, 5
2928792287, 59, 7, 0
3217895783, 6, 1, 0
3436313223, 6, 1, 0
3471858189, 6, 1, 0
3471858189, 6, 2, 0
1204538468, 6, 3, 0
3007107812, 6, 3, 0
3217895783, 6, 3, 0
1424130266, 6, 5, 0
1906881742, 6, 5, 0
3217895783, 6, 7, 0
2472483849, 60, 1, 0
3316836470, 60, 1, 0
3316836470, 60, 3, 0
3516384350, 60, 3, 0
2472483849, 60, 4, 0
2425946942, 60, 6, 41
3516384350, 60, 6, 0
2425946942, 60, 7, 0
2472483849, 61, 1, 0
2347155893, 61, 3, 99
3516384350, 61, 3, 0
2472483849, 61, 4, 0
2425946942, 61, 6, 0
2928792287, 61, 6, 0
3516384350, 61, 6, 0
3528943668, 61, 7, 99
2472483849, 62, 1, 0
2347155893, 62, 3, 99
3516384350, 62, 3, 0
2472483849, 62, 4, 0
2472483849, 62, 6, 0
3516384350, 62, 6, 0
3528943668, 62, 7, 99
2472483849, 63, 1, 0
2974725597, 63, 1, 0
2472483849, 63, 4, 0
2472483849, 63, 6, 0
3506984293, 63, 6, 0
1029868449, 64, 1, 0
2425946942, 64, 1, 0
2472483849, 64, 1, 0
2974725597, 64, 1, 0
2472483849, 64, 4, 0
2974725597, 64, 4, 0
1029868449, 64, 6, 0
2472483849, 64, 6, 0
3506984293, 64, 6, 0
2472483849, 65, 1, 0
2974725597, 65, 1, 0
2974725597, 65, 4, 0
2472483849, 65, 6, 0
2097594834, 65, 7, 0
2472483849, 66, 1, 0
2974725597, 66, 1, 0
1029868449, 66, 2, 0
1029868449, 66, 3, 0
3316836470, 66, 3, 0
1029868449, 66, 4, 0
2974725597, 66, 4, 0
3049714598, 66, 4, 0
2974725597, 66, 6, 0
1029868449, 66, 7, 0
3049714598, 66, 7, 0
2974725597, 67, 1, 0
3049714598, 67, 1, 0
3049714598, 67, 3, 0
2351307877, 67, 4, 0
2974725597, 67, 4, 0
2974725597, 67, 6, 0
2351307877, 67, 7, 0
2974725597, 68, 1, 0
3049714598, 68, 1, 0
3049714598, 68, 3, 4
2974725597, 68, 4, 0
2097594834, 68, 6, 0
2974725597, 68, 6, 0
2974725597, 69, 1, 0
3049714598, 69, 3, 5
2974725597, 69, 4, 0
2974725597, 69, 6, 0
3217895783, 7, 1, 0
3471858189, 7, 1, 0
1204538468, 7, 3, 0
3007107812, 7, 3, 0
3217895783, 7, 3, 99
1504525286, 7, 4, 0
3217895783, 7, 7, 0
1817614021, 70, 1, 0
2974725597, 70, 1, 0
3049714598, 70, 3, 0
2974725597, 70, 4, 0
1817614021, 71, 1, 0
2974725597, 71, 1, 0
3049714598, 71, 3, 0
2974725597, 71, 4, 0
2351307877, 71, 6, 0
3036863130, 71, 6, 0
3049714598, 71, 6, 0
1817614021, 72, 1, 0
2974725597, 72, 1, 0
3049714598, 72, 3, 4
1817614021, 72, 4, 0
2974725597, 72, 4, 0
1817614021, 73, 1, 0
2974725597, 73, 1, 0
1029868449, 73, 3, 0
3049714598, 73, 3, 4
3134302066, 73, 3, 0
1286298085, 73, 4, 0
1817614021, 73, 4, 0
2974725597, 73, 4, 0
3036863130, 73, 4, 0
3506984293, 73, 4, 0
1817614021, 73, 6, 0
4139590144, 73, 6, 0
2974725597, 74, 1, 0
3881696163, 74, 1, 0
3049714598, 74, 3, 0
1817614021, 74, 4, 0
2974725597, 74, 4, 0
3881696163, 74, 4, 0
1286298085, 74, 6, 0
1817614021, 74, 6, 0
3048513317, 74, 6, 0
4205044073, 74, 6, 0
3881696163, 74, 7, 0
2097594834, 75, 1, 0
2974725597, 75, 1, 0
4118908319, 75, 1, 0
2097594834, 75, 2, 0
2097594834, 75, 3, 0
3881696163, 75, 3, 0
1817614021, 75, 4, 0
2097594834, 75, 4, 0
2974725597, 75, 4, 0
3048513317, 75, 4, 0
1817614021, 75, 6, 0
3881696163, 76, 1, 0
4118908319, 76, 1, 0
3881696163, 76, 3, 0
1817614021, 76, 4, 0
2351307877, 76, 4, 0
1817614021, 76, 6, 0
540826762, 76, 7, 0
3881696163, 77, 1, 0
4118908319, 77, 1, 0
3881696163, 77, 3, 0
1817614021, 77, 4, 0
3837133838, 77, 4, 0
4139590144, 77, 4, 0
3881696163, 77, 6, 0
4118908319, 77, 6, 0
3837133838, 77, 7, 0
4118908319, 78, 1, 0
3881696163, 78, 3, 0
1817614021, 78, 4, 0
4118908319, 78, 6, 0
4097491697, 78, 7, 0
4118908319, 79, 1, 0
3881696163, 79, 3, 0
1817614021, 79, 4, 0
3983181159, 79, 4, 0
540826762, 79, 4, 0
4118908319, 79, 6, 0
4097491697, 79, 7, 99
3217895783, 8, 1, 0
3471858189, 8, 1, 0
944326584, 8, 2, 0
1204538468, 8, 3, 0
1504525286, 8, 3, 0
3007107812, 8, 3, 0
3217895783, 8, 3, 99
944326584, 8, 3, 0
2760261320, 8, 4, 0
914490513, 8, 4, 0
3007107812, 8, 7, 99
3217895783, 8, 7, 0
944326584, 8, 7, 0
1961371372, 80, 1, 0
4118908319, 80, 1, 0
3881696163, 80, 3, 0
1817614021, 80, 4, 0
4118908319, 80, 6, 0
1961371372, 80, 7, 0
1518484379, 81, 1, 0
1961371372, 81, 1, 16
3837133838, 81, 1, 0
4118908319, 81, 1, 0
1961371372, 81, 2, 0
1961371372, 81, 3, 0
3881696163, 81, 3, 0
1817614021, 81, 4, 0
3837133838, 81, 6, 0
4118908319, 81, 6, 0
540826762, 81, 6, 0
1961371372, 81, 7, 16
540826762, 81, 7, 99
1518484379, 82, 1, 0
1961371372, 82, 1, 15
754026095, 82, 1, 0
1961371372, 82, 2, 15
1961371372, 82, 3, 15
3881696163, 82, 3, 0
1817614021, 82, 4, 0
754026095, 82, 4, 0
1961371372, 82, 7, 15
540826762, 82, 7, 99
754026095, 82, 7, 0
1518484379, 83, 1, 0
1961371372, 83, 1, 0
754026095, 83, 1, 64
1961371372, 83, 2, 17
1961371372, 83, 3, 17
754026095, 83, 3, 0
1269138034, 83, 4, 0
1817614021, 83, 4, 0
1961371372, 83, 7, 0
540826762, 83, 7, 0
1518484379, 84, 1, 0
1961371372, 84, 1, 15
754026095, 84, 1, 0
1961371372, 84, 2, 15
1961371372, 84, 3, 0
754026095, 84, 3, 30
1817614021, 84, 4, 0
3983181159, 84, 6, 0
4097491697, 84, 6, 0
1518484379, 85, 1, 0
1961371372, 85, 1, 15
754026095, 85, 1, 0
1961371372, 85, 2, 15
1961371372, 85, 3, 0
3881696163, 85, 3, 0
754026095, 85, 3, 29
1817614021, 85, 4, 0
754026095, 85, 4, 0
4097491697, 85, 7, 99
1518484379, 86, 1, 0
1961371372, 86, 1, 0
3837133838, 86, 1, 0
1961371372, 86, 2, 16
1961371372, 86, 3, 16
754026095, 86, 3, 0
1817614021, 86, 4, 0
754026095, 86, 4, 0
1269138034, 86, 6, 0
1518484379, 86, 6, 0
1961371372, 86, 6, 0
754026095, 86, 6, 0
540826762, 86, 7, 99
1518484379, 87, 1, 0
1961371372, 87, 2, 15
1961371372, 87, 3, 15
1817614021, 87, 4, 0
1518484379, 87, 6, 0
1961371372, 87, 6, 15
754026095, 87, 6, 74
3837133838, 88, 1, 0
1961371372, 88, 2, 17
1961371372, 88, 3, 0
1817614021, 88, 4, 0
1518484379, 88, 6, 0
1961371372, 88, 6, 17
754026095, 88, 6, 73
540826762, 88, 7, 99
1518484379, 89, 1, 0
1961371372, 89, 2, 18
754026095, 89, 3, 0
1817614021, 89, 4, 0
1518484379, 89, 6, 0
1961371372, 89, 6, 0
754026095, 89, 6, 0
1906881742, 9, 1, 0
3217895783, 9, 1, 0
3471858189, 9, 1, 0
944326584, 9, 1, 0
1204538468, 9, 3, 0
1504525286, 9, 3, 94
2760261320, 9, 3, 0
3007107812, 9, 3, 0
3217895783, 9, 3, 98
3436313223, 9, 3, 0
2760261320, 9, 4, 0
3217895783, 9, 7, 0
1518484379, 90, 1, 0
1961371372, 90, 2, 19
754026095, 90, 3, 30
1817614021, 90, 4, 0
1518484379, 91, 1, 0
1961371372, 91, 2, 16
754026095, 91, 3, 28
1817614021, 91, 4, 0
1518484379, 92, 1, 0
1961371372, 92, 2, 17
754026095, 92, 3, 0
1817614021, 92, 4, 0
1518484379, 93, 1, 0
1961371372, 93, 2, 17
1518484379, 94, 1, 0
1961371372, 94, 2, 16
754026095, 94, 3, 0
540826762, 94, 7, 99
1518484379, 95, 1, 0
1961371372, 95, 2, 17
3881696163, 95, 5, 0
540826762, 95, 7, 99
